iata,airport,city,state,country,man_res,runways,gates
STJ,Rosecrans Memorial,St Joseph,MO,USA,3016,3016,3016
STK,Crosson ,Sterling,CO,USA,3017,3017,3017
STL,Lambert-St Louis International,St Louis,MO,USA,3018,3018,3018
STP,St Paul Downtown Holman ,St Paul,MN,USA,3019,3019,3019
STS,Sonoma Co,Santa Rosa,CA,USA,3020,3020,3020
STT,Cyril E. King,Charlotte Amalie,VI,USA,3021,3021,3021
STX,Henry E. Rohlsen ,Christiansted,VI,USA,3022,3022,3022
SUA,Witham ,Stuart,FL,USA,3023,3023,3023
SUD,Stroud Municipal,Stroud,OK,USA,3024,3024,3024
SUE,Door County Cherryland,Sturgeon Bay,WI,USA,3025,3025,3025
SUN,Friedman Memorial,Hailey,ID,USA,3026,3026,3026
SUS,Spirit of St Louis,St Louis,MO,USA,3027,3027,3027
SUT,Brunswick County,Southport,NC,USA,3028,3028,3028
SUW,Richard I Bong,Superior,WI,USA,3029,3029,3029
SUX,Sioux Gateway ,Sioux City,IA,USA,3030,3030,3030
SVA,Savoonga,Savoonga,AK,USA,3031,3031,3031
SVC,Grant County,Silver City,NM,USA,3032,3032,3032
SVE,Susanville Municipal,Susanville,CA,USA,3033,3033,3033
SVH,Statesville Municipal,Statesville,NC,USA,3034,3034,3034
SVS,Stevens Village,Stevens Village,AK,USA,3035,3035,3035
SWD,Seward,Seward,AK,USA,3036,3036,3036
SWF,Stewart,Newburgh,NY,USA,3037,3037,3037
SWO,Stillwater Regional,Stillwater,OK,USA,3038,3038,3038
SWT,Seward Municipal,Seward,NE,USA,3039,3039,3039
SWW,Avenger ,Sweetwater,TX,USA,3040,3040,3040
SXL,Summersville,Summersville,WV,USA,3041,3041,3041
SXP,Sheldon Point,Sheldon Point,AK,USA,3042,3042,3042
SXQ,Soldotna,Soldotna,AK,USA,3043,3043,3043
SYF,Cheyenne County Municipal,St Francis,KS,USA,3044,3044,3044
SYI,Bomar Field-Shelbyville Municipal,Shelbyville,TN,USA,3045,3045,3045
SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,3046,3046,3046
SYV,Sylvester,Sylvester,GA,USA,3047,3047,3047
SZP,Santa Paula,Santa Paula,CA,USA,3048,3048,3048
SZT,Sandpoint,Sandpoint,ID,USA,3049,3049,3049
SZY,Robert Sibley,Selmer,TN,USA,3050,3050,3050
T00,Chambers County,Anahauac,TX,USA,3051,3051,3051
T03,Tuba City,Tuba City,AZ,USA,3052,3052,3052
T08,Tomahawk Regional,Tomahawk,WI,USA,3053,3053,3053
T18,Brooks County,Falfurrias,TX,USA,3054,3054,3054
T28,Lampasas Municipal,Lampasas,TX,USA,3055,3055,3055
T35,Cameron Municipal Airpark,Cameron,TX,USA,3056,3056,3056
T36,Paul Pittman Memorial,Tylertown,MS,USA,3057,3057,3057
T41,La Porte Municipal,La Porte,TX,USA,3058,3058,3058
T44,Trident Basin,Kodiak,AK,USA,3059,3059,3059
T47,Kickapoo Downtown Airpark,Wichita Falls,TX,USA,3060,3060,3060
T49,Big Spring McMahon-Wrinkle,Big Spring,TX,USA,3061,3061,3061
T53,Robstown-Nueces County,Robstown,TX,USA,3062,3062,3062
T56,Crockett-Houston County,Crockett,TX,USA,3063,3063,3063
T57,Garland Heliport,Garland,TX,USA,3064,3064,3064
T60,Stonewall County,Aspermont,TX,USA,3065,3065,3065
T65,Mid Valley,Weslaco,TX,USA,3066,3066,3066
T69,Sinton-San Patricio County,Sinton,TX,USA,3067,3067,3067
T71,Cuero Municipal,Cuero,TX,USA,3068,3068,3068
T72,Hearne Municipal,Hearne,TX,USA,3069,3069,3069
T74,Taylor Municipal,Taylor,TX,USA,3070,3070,3070
T78,Liberty Municipal,Liberty,TX,USA,3071,3071,3071
T80,Kleberg County,Kingsville,TX,USA,3072,3072,3072
T82,Gillespie County,Fredericksburg,TX,USA,3073,3073,3073
T89,Castroville Municipal,Castroville,TX,USA,3074,3074,3074
T90,Chambers County,Winnie/Stowell,TX,USA,3075,3075,3075
T97,Calhoun County,Port Lavaca,TX,USA,3076,3076,3076
TAD,Perry Stokes,Trinidad,CO,USA,3077,3077,3077
TAL,Ralph M Calhoun Memorial,Tanana,AK,USA,3078,3078,3078
TAN,Taunton Municipal,Taunton,MA,USA,3079,3079,3079
TAZ,Taylorville Municipal,Taylorville,IL,USA,3080,3080,3080
TBN,Forney AAF,Fort Leonard Wood,MO,USA,3081,3081,3081
TBR,Statesboro Municipal,Statesboro,GA,USA,3082,3082,3082
TCC,Tucumcari Municipal,Tucumcari,NM,USA,3083,3083,3083
TCL,Tuscaloosa Municipal,Tuscaloosa,AL,USA,3084,3084,3084
TCS,Truth Or Consequences Municipal,Truth Or Consequences,NM,USA,3085,3085,3085
TCT,Takotna,Takotna,AK,USA,3086,3086,3086
TCY,Tracy Municipal,Tracy,CA,USA,3087,3087,3087
TDF,Person County,Roxboro,NC,USA,3088,3088,3088
TDO,Toledo-Winlock Ed Carlson Memorial ,Toledo,WA,USA,3089,3089,3089
TDZ,Toledo Metcalf,Toledo,OH,USA,3090,3090,3090
TEB,Teterboro,Teterboro,NJ,USA,3091,3091,3091
TEL,Perry County Municipal,Tell City,IN,USA,3092,3092,3092
TEW,Mason Jewett ,Mason,MI,USA,3093,3093,3093
TEX,Telluride Regional,Telluride,CO,USA,3094,3094,3094
TGC,Gibson County,Trenton,TN,USA,3095,3095,3095
TGI,Tangier Island,Tangier,VA,USA,3096,3096,3096
THA,Tullahoma Regional,Tullahoma,TN,USA,3097,3097,3097
THM,Thompson Falls,Thompson Falls,MT,USA,3098,3098,3098
THP,Hot Springs County-Thermopolis Municipal,Thermopolis,WY,USA,3099,3099,3099
THV,York,York,PA,USA,3100,3100,3100
TIW,Tacoma Narrows,Tacoma,WA,USA,3101,3101,3101
TIX,Space Cost Regional,Titusville,FL,USA,3102,3102,3102
TKA,Talkeetna,Talkeetna,AK,USA,3103,3103,3103
TKE,Tenakee SPB,Tenakee Springs,AK,USA,3104,3104,3104
TKI,McKinney Municipal,McKinney,TX,USA,3105,3105,3105
TKX,Kennett Memorial,Kennett,MO,USA,3106,3106,3106
TLH,Tallahassee Regional,Tallahassee,FL,USA,3107,3107,3107
TLR,Mefford ,Tulare,CA,USA,3108,3108,3108
TLT,Tuluksak,Tuluksak,AK,USA,3109,3109,3109
TMA,Henry Tift Myers,Tifton,GA,USA,3110,3110,3110
TMB,Kendall-Tamiami Executive,Miami,FL,USA,3111,3111,3111
TNI,West Tinian,Peipeinimaru,CQ,USA,3112,3112,3112
TNP,Twentynine Palms,Twentynine Palms,CA,USA,3113,3113,3113
TNT,Dade Collier T And T,Miami,FL,USA,3114,3114,3114
TNU,Newton Municipal,Newton,IA,USA,3115,3115,3115
TOA,Zamperini ,Torrance,CA,USA,3116,3116,3116
TOB,Dodge Center,Dodge Center,MN,USA,3117,3117,3117
TOC,"Toccoa, R G Le Tourneau ",Toccoa,GA,USA,3118,3118,3118
TOG,Togiak Village,Togiak,AK,USA,3119,3119,3119
TOI,Troy Municipal,Troy,AL,USA,3120,3120,3120
TOL,Toledo Express,Toledo,OH,USA,3121,3121,3121
TOP,Philip Billard Municipal,Topeka,KS,USA,3122,3122,3122
TOR,Torrington Muni,Torrington,WY,USA,3123,3123,3123
TPA,Tampa International ,Tampa,FL,USA,3124,3124,3124
TPF,Peter O. Knight,Tampa,FL,USA,3125,3125,3125
TPH,Tonopah,Tonopah,NV,USA,3126,3126,3126
TPL,Draughon-Miller Central Texas Regional,Temple,TX,USA,3127,3127,3127
TPO,Port Alsworth,Port Alsworth,AK,USA,3128,3128,3128
TQE,Municipal,Tekamah,NE,USA,3129,3129,3129
TQH,Tahlequah Municipal,Tahlequah,OK,USA,3130,3130,3130
TQK,Scott City Municipal,Scott City,KS,USA,3131,3131,3131
TRI,Tri-Cities Regional,Bristol,TN,USA,3132,3132,3132
TRK,Truckee-Tahoe,Truckee,CA,USA,3133,3133,3133
TRL,Terrell Municipal,Terrell,TX,USA,3134,3134,3134
TRM,Desert Resorts Regional,Palm Springs,CA,USA,3135,3135,3135
TRX,Trenton Municipal,Trenton,MO,USA,3136,3136,3136
TSO,Carroll County-Tolson,Carrollton,OH,USA,3137,3137,3137
TSP,Tehachapi Municipal,Tehachapi,CA,USA,3138,3138,3138
TT01,Pagan Airstrip,Shomu-Shon,CQ,USA,3139,3139,3139
TTA,Sanford-Lee County Regional,Sanford,NC,USA,3140,3140,3140
TTD,Portland-Troutdale,Portland,OR,USA,3141,3141,3141
TTF,Monroe Custer,Monroe,MI,USA,3142,3142,3142
TTN,Trenton-Mercer County ,Trenton,NJ,USA,3143,3143,3143
TUL,Tulsa International,Tulsa,OK,USA,3144,3144,3144
TUP,Tupelo Municipal ,Tupelo,MS,USA,3145,3145,3145
TUS,Tucson International,Tucson,AZ,USA,3146,3146,3146
TVB,Cabool Memorial,Cabool,MO,USA,3147,3147,3147
TVC,Cherry Capital,Traverse City,MI,USA,3148,3148,3148
TVF,Thief River Falls Regional,Thief River Falls,MN,USA,3149,3149,3149
TVI,Thomasville Municipal,Thomasville,GA,USA,3150,3150,3150
TVK,Centerville Municipal,Centerville,IA,USA,3151,3151,3151
TVL,Lake Tahoe,South Lake Tahoe,CA,USA,3152,3152,3152
TVR,Vicksburg Tallulah Regional,Tallulah,LA,USA,3153,3153,3153
TVY,Tooele Valley,Tooele,UT,USA,3154,3154,3154
TWF,Joslin Field - Magic Valley,Twin Falls,ID,USA,3155,3155,3155
TWM,Richard B. Helgeson,Two Harbors,MN,USA,3156,3156,3156
TXK,Texarkana Regional-Webb ,Texarkana,AR,USA,3157,3157,3157
TYL,Taylor,Taylor,AZ,USA,3158,3158,3158
TYQ,Indianapolis Terry,Indianapolis,IN,USA,3159,3159,3159
TYR,Tyler Pounds ,Tyler,TX,USA,3160,3160,3160
TYS,McGhee-Tyson,Knoxville,TN,USA,3161,3161,3161
TZR,Bolton ,Columbus,OH,USA,3162,3162,3162
TZT,Belle Plaine Municipal,Belle Plaine,IA,USA,3163,3163,3163
TZV,Tompkinsville-Monroe County,Tompkinsville,KY,USA,3164,3164,3164
U02,McCarley,Blackfoot,ID,USA,3165,3165,3165
U03,Buhl Municipal,Buhl,ID,USA,3166,3166,3166
U05,Riddick ,Philipsburg,MT,USA,3167,3167,3167
U08,Perkins ,Overton,NV,USA,3168,3168,3168
U10,Preston,Preston,ID,USA,3169,3169,3169
U14,Nephi Municipal,Nephi,UT,USA,3170,3170,3170
U25,Dubois Municipal,Dubois,WY,USA,3171,3171,3171
U30,Temple Bar,Temple Bar,AZ,USA,3172,3172,3172
U34,Green River Muni,Green River,UT,USA,3173,3173,3173
U36,Aberdeen Municipal,Aberdeen,ID,USA,3174,3174,3174
U42,Salt Lake City Municipal 2,Salt Lake City,UT,USA,3175,3175,3175
U43,Monticello,Monticello,UT,USA,3176,3176,3176
U52,Beaver Municipal,Beaver,UT,USA,3177,3177,3177
U55,Panguitch Municipal,Panguitch,UT,USA,3178,3178,3178
U59,Driggs-Reed Memorial,Driggs,ID,USA,3179,3179,3179
U68,North Big Horn County,Cowley/Lovell/Byron,WY,USA,3180,3180,3180
U69,Duchesne Municipal,Duchesne,UT,USA,3181,3181,3181
U70,Cascade,Cascade,ID,USA,3182,3182,3182
U76,Mountain Home Municipal,Mountain Home,ID,USA,3183,3183,3183
U77,Spanish Fork-Springville,Spanish Fork,UT,USA,3184,3184,3184
U82,Council Municipal,Council,ID,USA,3185,3185,3185
U96,Cal Black Memorial,Halls Crossing,UT,USA,3186,3186,3186
UAO,Aurora State,Aurora,OR,USA,3187,3187,3187
UBE,Cumberland Municipal ,Cumberland,WI,USA,3188,3188,3188
UBS,Columbus-Lowndes County,Columbus,MS,USA,3189,3189,3189
UBX,Cuba Municipal,Cuba,MO,USA,3190,3190,3190
UCA,Oneida Cty,Utica,NY,USA,3191,3191,3191
UCP,New Castle Muni,New Castle,PA,USA,3192,3192,3192
UCY,Everett-Stewart,Union City,TN,USA,3193,3193,3193
UDD,Bermuda Dunes,Palm Springs,CA,USA,3194,3194,3194
UDG,Darlington County,Darlington,SC,USA,3195,3195,3195
UES,Waukesha County,Waukesha,WI,USA,3196,3196,3196
UGN,Waukegan Regional,Chicago/Waukegan,IL,USA,3197,3197,3197
UIL,Quillayute,Forks,WA,USA,3198,3198,3198
UIN,Quincy Municipal-Baldwin ,Quincy,IL,USA,3199,3199,3199
UIZ,Berz-Macomb,Utica,MI,USA,3200,3200,3200
UKF,Wilkes County,North Wilkesboro,NC,USA,3201,3201,3201
UKI,Ukiah Municipal,Ukiah,CA,USA,3202,3202,3202
UKL,Coffey County,Burlington,KS,USA,3203,3203,3203
UKT,Quakertown,Quakertown,PA,USA,3204,3204,3204
ULM,New Ulm Municipal,New Ulm,MN,USA,3205,3205,3205
ULS,Ulysses,Ulysses,KS,USA,3206,3206,3206
UMP,Indianapolis Metropolitan,Indianapolis,IN,USA,3207,3207,3207
UNI,Ohio University,Athens/Albany,OH,USA,3208,3208,3208
UNK,Unalakleet,Unalakleet,AK,USA,3209,3209,3209
UNO,West Plains Municipal,West Plains,MO,USA,3210,3210,3210
UNU,Dodge County,Juneau,WI,USA,3211,3211,3211
UNV,University Park,State College,PA,USA,3212,3212,3212
UOS,Franklin County,Sewanee,TN,USA,3213,3213,3213
UOX,University-Oxford,Oxford,MS,USA,3214,3214,3214
UPP,Upolu,Hawi,HI,USA,3215,3215,3215
USE,Fulton County,Wauseon,OH,USA,3216,3216,3216
UTS,Huntsville Municipal,Huntsville,TX,USA,3217,3217,3217
UUO,Willow,Willow,AK,USA,3218,3218,3218
UUU,Newport State,Newport,RI,USA,3219,3219,3219
UUV,Sullivan Regional,Sullivan,MO,USA,3220,3220,3220
UVA,Garner ,Uvalde,TX,USA,3221,3221,3221
UWL,New Castle-Henry Co ,New Castle,IN,USA,3222,3222,3222
UYF,Madison County,London,OH,USA,3223,3223,3223
UZA,Rock Hill Municipal/Bryant ,Rock Hill,SC,USA,3224,3224,3224
VAK,Chevak,Chevak,AK,USA,3225,3225,3225
VAY,South Jersey Reg,Mount Holly,NJ,USA,3226,3226,3226
VBT,Bentonville Municipal,Bentonville,AR,USA,3227,3227,3227
VCB,Nut Tree,Vacaville,CA,USA,3228,3228,3228
VCT,Victoria Regional,Victoria,TX,USA,3229,3229,3229
VCV,Southern California Logistic ,Victorville,CA,USA,3230,3230,3230
VDI,Vidalia Municipal,Vidalia,GA,USA,3231,3231,3231
VDZ,Valdez,Valdez,AK,USA,3232,3232,3232
VEE,Venetie,Venetie,AK,USA,3233,3233,3233
VEL,Vernal,Vernal,UT,USA,3234,3234,3234
VER,Jesse Viertel Memorial,Boonville,MO,USA,3235,3235,3235
VES,Darke County,Versailles,OH,USA,3236,3236,3236
VGT,North Las Vegas,Las Vegas,NV,USA,3237,3237,3237
VHN,Culberson County,Van Horn,TX,USA,3238,3238,3238
VIH,Rolla National,Rolla/Vichy,MO,USA,3239,3239,3239
VIQ,Neillsville Municipal,Neillsville,WI,USA,3240,3240,3240
VIS,Visalia Municipal,Visalia,CA,USA,3241,3241,3241
VJI,Virginia Highlands,Abingdon,VA,USA,3242,3242,3242
VLA,Vandalia Municipal,Vandalia,IL,USA,3243,3243,3243
VLD,Valdosta Regional,Valdosta,GA,USA,3244,3244,3244
VMR,Harold Davidson ,Vermillion,SD,USA,3245,3245,3245
VNC,Venice Municipal,Venice,FL,USA,3246,3246,3246
VNW,Van Wert County,Van Wert,OH,USA,3247,3247,3247
VNY,Van Nuys,Van Nuys,CA,USA,3248,3248,3248
VPC,Cartersville,Cartersville,GA,USA,3249,3249,3249
VPS,Eglin Air Force Base,Valparaiso,FL,USA,3250,3250,3250
VPZ,Porter County Municipal,Valparaiso,IN,USA,3251,3251,3251
VQQ,Cecil ,Jacksonville,FL,USA,3252,3252,3252
VQS,Antonio Rivera Rodriguez,Isla De Vieques,PR,USA,3253,3253,3253
VRB,Vero Beach Municipal,Vero Beach,FL,USA,3254,3254,3254
VSF,Springfield State/Hartness,Springfield,VT,USA,3255,3255,3255
VTA,Newark-Heath,Newark,OH,USA,3256,3256,3256
VTI,Vinton Veterans Memorial Airpark,Vinton,IA,USA,3257,3257,3257
VTN,Miller ,Valentine,NE,USA,3258,3258,3258
VUJ,Stanly County,Albemarle,NC,USA,3259,3259,3259
VUO,Pearson Airpark,Vancouver,WA,USA,3260,3260,3260
VVV,Ortonville Municipal,Ortonville,MN,USA,3261,3261,3261
VYS,Illinois Valley Regional,Peru/Lasalle,IL,USA,3262,3262,3262
W04,Ocean Shores Municipal,Ocean Shores,WA,USA,3263,3263,3263
W05,Gettysburg  & Travel Center,Gettysburg,PA,USA,3264,3264,3264
W11,Menomonie Municipal - Score ,Menomonie,WI,USA,3265,3265,3265
W22,Upshur County Regional,Buckhannon,WV,USA,3266,3266,3266
W29,Bay Bridge Industrial,Stevensville,MD,USA,3267,3267,3267
W31,Lunenburg County,Kenbridge,VA,USA,3268,3268,3268
W33,Friday Harbor,Friday Harbor,WA,USA,3269,3269,3269
W40,Mt Olive Municipal,Mt Olive,NC,USA,3270,3270,3270
W41,Crisfield Municipal,Crisfield,MD,USA,3271,3271,3271
W44,Asheboro Municipal,Asheboro,NC,USA,3272,3272,3272
W45,Luray Caverns,Luray,VA,USA,3273,3273,3273
W66,Warrenton-Fauquier,Warrenton,VA,USA,3274,3274,3274
W78,William M Tuck,South Boston,VA,USA,3275,3275,3275
W95,Ocracoke Island,Ocracoke,NC,USA,3276,3276,3276
W96,New Kent County,Quinton,VA,USA,3277,3277,3277
W97,Middle Peninsula Regional,West Point,VA,USA,3278,3278,3278
W99,Grant County,Petersburg,WV,USA,3279,3279,3279
WA10,Grove ,Camas/Washougal,WA,USA,3280,3280,3280
WA21,Grand Coulee Dam,Electric City,WA,USA,3281,3281,3281
WA31,Whidbey Air Park,Langley,WA,USA,3282,3282,3282
WA43,Odessa Municipal,Odessa,WA,USA,3283,3283,3283
WAY,Greene Cty,Waynesburg,PA,USA,3284,3284,3284
WBB,Stebbins,Stebbins,AK,USA,3285,3285,3285
WBQ,Beaver,Beaver,AK,USA,3286,3286,3286
WBW,Wilkes-Barre Wyoming Valley,Wilkes-Barre,PA,USA,3287,3287,3287
WCR,Chandalar Lake,Chandalar Lake,AK,USA,3288,3288,3288
WDG,Enid Woodring Municipal,Enid,OK,USA,3289,3289,3289
WDR,Winder,Winder,GA,USA,3290,3290,3290
WHP,Whiteman,Los Angeles,CA,USA,3291,3291,3291
WJF,General Wm. J. Fox Airfield,Lancaster,CA,USA,3292,3292,3292
WLD,Strother ,Winfield/Arkansas City,KS,USA,3293,3293,3293
WLK,Selawik,Selawik,AK,USA,3294,3294,3294
WLW,Willows-Glenn County,Willows,CA,USA,3295,3295,3295
WMC,Winnemucca Municipal,Winnemucca,NV,USA,3296,3296,3296
WMO,White Mountain,White Mountain,AK,USA,3297,3297,3297
WNA,Napakiak,Napakiak,AK,USA,3298,3298,3298
WRG,Wrangell,Wrangell,AK,USA,3299,3299,3299
WRL,Worland Muni,Worland,WY,USA,3300,3300,3300
WSM,Wiseman,Wiseman,AK,USA,3301,3301,3301
WSN,South Naknek 2,South Naknek,AK,USA,3302,3302,3302
WST,Westerly State,Westerly,RI,USA,3303,3303,3303
WTK,Noatak,Noatak,AK,USA,3304,3304,3304
WVI,Watsonville Municipal,Watsonville,CA,USA,3305,3305,3305
WVL,Waterville-Robert Lafleur,Waterville,ME,USA,3306,3306,3306
WWD,Cape May Cty ,Wildwood,NJ,USA,3307,3307,3307
WWR,West Woodward,Woodward,OK,USA,3308,3308,3308
WYS,Yellowstone,West Yellowstone,MT,USA,3309,3309,3309
X01,Everglades,Everglades,FL,USA,3310,3310,3310
X06,Arcadia Municipal,Arcadia,FL,USA,3311,3311,3311
X07,Lake Wales Municipal,Lake Wales,FL,USA,3312,3312,3312
X10,Belle Glade Municipal,Belle Glade,FL,USA,3313,3313,3313
X14,Labelle Municipal,Labelle,FL,USA,3314,3314,3314
X16,Vandenberg ,Tampa,FL,USA,3315,3315,3315
X21,Arthur Dunn Airpark,Titusville,FL,USA,3316,3316,3316
X23,Umatilla Municipal,Umatilla,FL,USA,3317,3317,3317
X26,Sebastian Municipal,Sebastian,FL,USA,3318,3318,3318
X35,Dunnellon/Marion Co.,Dunellon,FL,USA,3319,3319,3319
X40,Inverness,Inverness,FL,USA,3320,3320,3320
X44,Watson Island Base,Miami,FL,USA,3321,3321,3321
X46,Opa-Locka West,Miami,FL,USA,3322,3322,3322
X47,Flagler County,Bunnell,FL,USA,3323,3323,3323
X51,Homestead General Aviation,Homestead,FL,USA,3324,3324,3324
X59,Valkaria,Valkaria,FL,USA,3325,3325,3325
X60,Williston Municipal,Williston,FL,USA,3326,3326,3326
X63,Humacao,Humacao,PR,USA,3327,3327,3327
X66,Charlotte Amalie Harbor Seaplane Base,Charlotte Amalie,VI,USA,3328,3328,3328
X67,Christiansted Harbor Seaplane Base,Christiansted,VI,USA,3329,3329,3329
X95,Diego Jimenez Torres,Fajardo,PR,USA,3330,3330,3330
X96,Cruz Bay Harbor Seaplane Base,Cruz Bay,VI,USA,3331,3331,3331
XNA,Northwest Arkansas Regional,Fayetteville/Springdale/Rogers,AR,USA,3332,3332,3332
XVG,Longville Municipal,Longville,MN,USA,3333,3333,3333
Y03,Springfield Municipal,Springfield,SD,USA,3334,3334,3334
Y14,Marv Skie-Lincoln County,Tea,SD,USA,3335,3335,3335
Y15,Cheboygan City-County,Cheboygan,MI,USA,3336,3336,3336
Y19,Mandan Municipal,Mandan,ND,USA,3337,3337,3337
Y27,Standing Rock,Fort Yates,ND,USA,3338,3338,3338
Y31,West Branch Community,West Branch,MI,USA,3339,3339,3339
Y37,Park River Municipal,Park River,ND,USA,3340,3340,3340
Y47,New Hudson,New Hudson,MI,USA,3341,3341,3341
Y50,Wautoma Municipal,Wautoma,WI,USA,3342,3342,3342
Y51,Viroqua Municipal,Viroqua,WI,USA,3343,3343,3343
Y55,Crandon Municipal,Crandon,WI,USA,3344,3344,3344
Y63,Elbow Lake Municipal,Elbow Lake,MN,USA,3345,3345,3345
Y66,Drummond Island,Drummond Island,MI,USA,3346,3346,3346
Y68,Tracy Municipal,Tracy,MN,USA,3347,3347,3347
Y70,Ionia County,Ionia,MI,USA,3348,3348,3348
Y74,Hankins ,Parshall,ND,USA,3349,3349,3349
Y83,Sandusky City,Sandusky,MI,USA,3350,3350,3350
Y93,Atlanta Municipal,Atlanta,MI,USA,3351,3351,3351
YAK,Yakutat,Yakutat,AK,USA,3352,3352,3352
YIP,Willow Run,Detroit,MI,USA,3353,3353,3353
YKM,Yakima Air Terminal,Yakima,WA,USA,3354,3354,3354
YKN,Chan Gurney Municipal,Yankton,SD,USA,3355,3355,3355
YNG,Youngstown-Warren Regional,Youngstown,OH,USA,3356,3356,3356
YUM,Yuma MCAS-Yuma International,Yuma,AZ,USA,3357,3357,3357
Z08,Ofu,Ofu Village,AS,USA,3358,3358,3358
Z09,Kasigluk,Kasigluk,AK,USA,3359,3359,3359
Z13,Akiachak,Akiachak,AK,USA,3360,3360,3360
Z17,Ophir,Ophir,AK,USA,3361,3361,3361
Z40,Goose Bay,Goose Bay,AK,USA,3362,3362,3362
Z55,Lake Louise,Lake Louise,AK,USA,3363,3363,3363
Z73,Nelson Lagoon,Nelson Lagoon,AK,USA,3364,3364,3364
Z84,Clear,Clear A.F.B.,AK,USA,3365,3365,3365
Z91,Birch Creek,Birch Creek,AK,USA,3366,3366,3366
Z95,Cibecue,Cibecue,AZ,USA,3367,3367,3367
ZEF,Elkin Municipal,Elkin,NC,USA,3368,3368,3368
ZER,Schuylkill Cty/Joe Zerbey,Pottsville,PA,USA,3369,3369,3369
ZPH,Zephyrhills Municipal,Zephyrhills,FL,USA,3370,3370,3370
ZUN,Black Rock,Zuni,NM,USA,3371,3371,3371
ZZV,Zanesville Municipal,Zanesville,OH,USA,3372,3372,3372
